CAMPUS,APPOINTMENT_TITLE,APPOINTING_DEPT,APPT_ANNUAL_FTR,APPT_FTR_BASIS,APPT_FRACTION,AMT_OF_SALARY_PAID_FROM_GENL_FUND
Ann Arbor,ASSOC PROFESSOR,Epidemiology Department,134780.00,9-Month,1,20217.00
Ann Arbor,STUDENT ADMIN ASST INTER,LSA Organizational Studies,45540.09,12-Month,0.65,29601.06
Ann Arbor,RESEARCH AREA SPECIALIST INTER,SRC-Hrs,80734.50,12-Month,1,0
Ann Arbor,REVENUE CHRG INTGRTY ANALYST,MM Rev Cycle (PTO),70319.22,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Obstetrics & Gynecology Dpt,183000.00,12-Month,1,3660.00
Ann Arbor,MEDICAL ASSISTANT INTERMEDIATE,MM - TC - Transplant Clinic,44952.49,12-Month,1,0
Ann Arbor,ATHLETIC TRAINER,Athletics,37524.24,12-Month,1,0
Ann Arbor,GUEST SERVICES SPECIALIST,DPSS MI MEDICINE GUEST SERVICE,36774.40,12-Month,1,0
Ann Arbor,COMPLIANCE AUDITOR INTER,MM Compliance,85000.00,12-Month,1,0
Ann Arbor,MEDICAL TECHNOLOGIST SPEC,MM Chemical Pathology,78822.89,12-Month,1,0
Ann Arbor,STUDENT ADMIN ASST ASSOC,"Rackham Adm, Acad Rec, & Disst",44942.04,12-Month,1,44942.04
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC CSR Adult,76648.00,12-Month,0.9,0
Ann Arbor,DESKTOP SUPPORT SPEC INTER,MM HITS ETS DeviceOps-MCD,56429.92,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST LD,MM Comp Med and Bioinformatics,131829.03,12-Month,0.5,0
Ann Arbor,CLINICAL PHARMACIST,MM UH Pharmacy Services,156957.70,12-Month,0.8,0
Ann Arbor,ASSOC DEAN,CoE AssocDean Graduate Educati,197600.00,9-Month,0.8,158080.00
Ann Arbor,PROFESSOR,Chemical Engineering Dept,197600.00,9-Month,0.2,39520.00
Ann Arbor,ASST PROFESSOR,Architecture,86383.13,9-Month,1,86383.13
Ann Arbor,MEDICAL ASSISTANT,MM Taubman Neurology,36535.98,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW Children's Emergency Svc,76648.00,12-Month,0.9,0
Ann Arbor,RESEARCH FELLOW,LSA Digital Studies Institute,75000.00,12-Month,1,0
Ann Arbor,FLIGHT NURSE SPEC MASTERY-NE,MM Survival Flight,124654.40,12-Month,1,0
Ann Arbor,RESEARCH TECHNICIAN SENIOR,ICPSR - Curation,44720.10,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Emergency Department,76648.00,12-Month,0.9,0
Ann Arbor,ASST PROFESSOR,Mechanical Engineering,110760.00,9-Month,1,110760.00
Ann Arbor,UNIT CUSTODIAN,MM Environmental Svcs-EVE,38875.20,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Family Medicine,111833.00,12-Month,0.9,0
Ann Arbor,CASE MANAGER,MM UMMG Care Management,65066.72,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,Ross School of Business,223500.00,9-Month,1,69508.50
Ann Arbor,HOUSE OFFICER IV,MM H.O. Plastic Surgery Core,74205.00,12-Month,1,0
Ann Arbor,CLINICAL PHARMACIST SPECIALIST,MM CVC Pharmacy Services,147039.35,12-Month,1,0
Ann Arbor,COOK II,MI Dining - Administration,43804.80,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 4B,75212.80,12-Month,0.9,0
Ann Arbor,HOUSE OFFICER I,MM H.O. Otolaryngology Core,64101.00,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC Med Short Stay,37476.67,12-Month,0.9,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Operating Rooms - CVC,45399.71,12-Month,1,0
Ann Arbor,GME PROGRAM ADMIN INTERMEDIATE,MM IM-Geri & Palliative Med.,55000.00,12-Month,1,0
Ann Arbor,FACILITIES COORDINATOR,School of Education,53153.20,12-Month,1,50495.54
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 7A-1,99694.40,12-Month,0.9,0
Ann Arbor,HISTOTECHNOLOGIST,MM Surg/Necropsy Path,65634.40,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 11W,96324.80,12-Month,0.6,0
Ann Arbor,RESEARCH ADMINISTRATOR INTER,Epidemiology Department,65123.00,12-Month,1,65123.00
Ann Arbor,RN CASE MANAGER COMPETENT-NE,MM UH CVC Care Mgt RN,122782.40,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,MM Pediatrics-Gastroenterology,236143.00,12-Month,1,2361.43
Ann Arbor,PROJECT INTERMEDIATE MANAGER,MM Path MLabs Division,92566.10,12-Month,1,0
Ann Arbor,INFO RESOURCES ASSISTANT INTER,Library Collect - MLDD - ILL,40624.24,12-Month,1,0
Ann Arbor,ASSOC LIBRARIAN LEO-GLAM,LibraryInfoTech - Dig. Content,70750.30,12-Month,1,0
Ann Arbor,CHAPLAIN HLTH,MM Spiritual Care,51088.51,12-Month,0.5,0
Ann Arbor,LEO INTERMITTENT LECTURER,Sch for Environ and Sustain,81265.38,8-Month,0.56,44071.52
Ann Arbor,HR GENERALIST LEAD,Sch of Public Hlth-Dean's Ofc,110000.00,12-Month,1,110000.00
Ann Arbor,CLINICAL INSTRUCTOR,MM Psychiatry Department,185000.00,12-Month,1,24901.00
Ann Arbor,CLINICAL INSTRUCTOR,MM Int Med-Hospital Medicine,216524.00,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,MM Biological Chemistry Dept,74156.83,12-Month,0.6,14831.22
Ann Arbor,ASST PROFESSOR,MM Int Med-Pulm./Critical Care,219450.00,12-Month,0.81,52490.63
Ann Arbor,ASST PROFESSOR,MM Obstetrics & Gynecology Dpt,183000.00,12-Month,1,42090.00
Ann Arbor,RECRUITING COORDINATOR UNIT,ROSS SCH Undergrad Programs,60857.01,12-Month,1,60857.01
Ann Arbor,PROFESSOR,Civil & Environmental Engr,191049.00,9-Month,1,191049.00
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CSR Ambulatory Care,116459.20,12-Month,1,0
Ann Arbor,PROGRAM MANAGER,MM Soc Wrk - Adm & Guest Suprt,91030.79,12-Month,1,0
Ann Arbor,DIR ACADEMIC PROGRAM,LSA II: African Studies Center,108524.00,9-Month,0.25,27131.00
Ann Arbor,PROFESSOR,LSA DAAS,108524.00,9-Month,0.75,81393.00
Ann Arbor,IT PROJECT SENIOR MANAGER,MM Clinical Risk,121519.34,12-Month,1,0
Ann Arbor,FOOD SERVICE SENIOR SUPERVISOR,MI Dining - Administration,54762.74,12-Month,1,0
Ann Arbor,RESEARCH AREA SPECIALIST INTER,MM Family Medicine,61000.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Med/Ped,74205.00,12-Month,1,0
Ann Arbor,EDUC NURSE COORD EXPERT-NE,MM Emergency Department,121576.00,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,School of Nursing,159135.00,12-Month,0.75,22279.30
Ann Arbor,DIR ACADEMIC PROGRAM,School of Nursing,159135.00,12-Month,0.25,39783.75
Ann Arbor,INPATIENT UNIT CLERK,MM UH CVC Clerical Svcs,36337.08,12-Month,0.6,0
Ann Arbor,HOUSE OFFICER II,MM H.O. Family Medicine,67306.00,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Nsg Clin Support SWAT,116459.20,12-Month,0.9,0
Ann Arbor,EXTERNAL RELATIONS DIRECTOR,EECS - CSE Division,108784.00,12-Month,0.1,0
Ann Arbor,CERTIFIED NURSE MIDWIFE,MM CW-Triage Midwives,153985.37,12-Month,0.8,0
Ann Arbor,ASST PROFESSOR,"MM Metabolism, Endo & Diabetes",155000.00,12-Month,1,16259.50
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC 4A,37233.77,12-Month,0.9,0
Ann Arbor,MEDICAL ASSISTANT,MM Family Med at Dominos Farm,36006.10,12-Month,1,0
Ann Arbor,DESKTOP SUPPORT SPECIALIST SR,Chemical Engineering Dept,111773.00,12-Month,1,111773.00
Ann Arbor,PROFESSOR,COE EECS - ECE Division,166174.00,9-Month,1,141247.90
Ann Arbor,ASST PROFESSOR,MM Int Med-Nephrology,186582.00,12-Month,0.6,0
Ann Arbor,CLINICAL RESEARCH COORD SENIOR,MM Cardiac Surgery,72105.00,12-Month,1,0
Ann Arbor,PROFESSOR,Ross School of Business,227000.00,9-Month,1,227000.00
Ann Arbor,CLINICAL INSTRUCTOR,DENT Prosthodontics,78000.00,12-Month,1,78000.00
Ann Arbor,CAREER SERVICES COORDINATOR,ROSS SCH Career Development Of,76708.16,12-Month,1,76708.16
Ann Arbor,LEO LECTURER I,School of Nursing,51000.00,8-Month,0.33,16459.04
Ann Arbor,HOUSE OFFICER III,MM H.O. Neurology Child,70671.00,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,MM Department of Radiology,200000.00,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Mechanical Engineering,57000.00,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM BRCF Vector Core,69962.75,12-Month,1,0
Ann Arbor,RN CASE MANAGER COMPETENT-NE,MM OH Care Mgt  ED RN,120452.80,12-Month,0.9,0
Ann Arbor,ASSOC CHF OPER OFFR AMB CARE,MM Amb Care Admin,223462.80,12-Month,1,0
Ann Arbor,ATHLETIC TRAINER CLIN SPEC,MM MedSport Dominos Tech,72788.95,12-Month,1,0
Ann Arbor,CLINICAL INSTRUCTOR,MM Pediatric Hospitalists,113042.00,12-Month,1,1130.42
Ann Arbor,SOFTWARE DEVELOPER INTER,Merit Network,80000.00,12-Month,1,0
Ann Arbor,RESPIRATORY THERAPIST INTER,MM CW Mott Resp Therapy,63989.90,12-Month,0.9,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Emergency Med Core,70671.00,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Int Med-Cardiology,225000.00,12-Month,0.83,0
Ann Arbor,COUNSELING CTR SOC WORKER,Counseling Services,62609.48,12-Month,0.6,37565.69
Ann Arbor,SURVEY SPECIALIST SENIOR,SRO-Data Collection Operations,102744.52,12-Month,1,0
Ann Arbor,ASST PROFESSOR,Architecture,89062.10,9-Month,1,89062.10
Ann Arbor,LEO LECTURER II,LSA Middle East Studies,72934.44,9-Month,1,36467.22
Ann Arbor,ADMIN COORD/PROJECT COORD,Utilities Electrical Maint,70972.76,12-Month,1,0
Ann Arbor,BUSINESS SYSTEMS ANALYST ASSOC,MM Access & Insights,50502.51,12-Month,1,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Emergency Department,38870.76,12-Month,0.9,0
Ann Arbor,RESEARCH ADMINISTRATOR SR,MM Microbiology and Immunology,104205.46,12-Month,1,104205.46
Ann Arbor,STEWARDSHIP OFFICER ASSOCIATE,LSA Dean: Advancement,46499.96,12-Month,1,46500.00
Ann Arbor,CLINICAL TECHNOLOGIST SENIOR,MM Microbiol Pathology,88100.95,12-Month,1,0
Ann Arbor,SOCIAL WORKER MSW SENIOR,Univ Ctr for Child & Family,81827.08,12-Month,0.87,0
Ann Arbor,PROFESSOR,Sch for Environ and Sustain,305292.00,9-Month,1,106852.20
Ann Arbor,PROGRAM MANAGER,CoE CRLT-Engin,85446.00,12-Month,1,85446.00
Ann Arbor,CLINICAL ASST PROF,MM Peds-Hematology/Oncology,127400.00,12-Month,1,1274.00
Ann Arbor,PHARMACY TECHNICIAN ASSOC,MM CW - Pharmacy,40179.88,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Emergency Med Core,74205.00,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT,MM WAA-PP Internal Medicine,36773.51,12-Month,1,0
Ann Arbor,ASST RES SCIENTIST,MM Int Med-Hematology/Oncology,79055.00,12-Month,1,0
Ann Arbor,RESEARCH LABORATORY TECH SR,MM Pathology Department,37494.60,12-Month,1,0
Ann Arbor,ASST PROFESSOR,Biomedical Engineering,128885.00,9-Month,1,70242.33
Ann Arbor,PAYROLL CLERK INTERMEDIATE,Shared Services Center - HR,40512.00,12-Month,1,40512.00
Ann Arbor,REGISTERED NURSE - LEVEL A,MM UH CVC 6B1,75088.00,12-Month,1,0
Ann Arbor,INSTRUCTIONAL LEARNING INTER,Center for Academic Innovation,64480.00,12-Month,0.75,48360.00
Ann Arbor,ADMIN ASST SR HEALTHCARE,"MM Metabolism, Endo & Diabetes",58258.73,12-Month,1,0
Ann Arbor,ADMINISTRATIVE DIR HEALTHCARE,MM CE Phys Relation & Outreach,178689.79,12-Month,1,0
Ann Arbor,LEO LECTURER IV,LSA Asian Languages & Cultures,71260.93,9-Month,1,71260.93
Ann Arbor,PROFESSOR,LSA Classical Studies,126684.00,9-Month,1,126684.00
Ann Arbor,CLINICAL SUBJECTS COORDINATOR,MM O-CTSU Stdy Coordinatr Clin,44605.08,12-Month,1,0
Ann Arbor,PHOTOGRAPHER INTERMEDIATE,CoE Communications & Marketing,60320.00,12-Month,1,60320.00
Ann Arbor,CUSTODIAN II,Building Services,40164.80,12-Month,1,40164.80
Ann Arbor,RESEARCH TECHNICIAN ASSOCIATE,MM Heinz C. Prechter Bipolar R,33582.12,12-Month,0.5,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CVM Disease Management,96324.80,12-Month,1,0
Ann Arbor,KITCHEN CLEANER,MI Dining - Administration,40164.80,12-Month,1,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Gold Cancer Center,42035.76,12-Month,1,0
Ann Arbor,CARDIAC CATHETERIZATION TECH,MM CW Ped Cardiology - Tech,76738.40,12-Month,1,0
Ann Arbor,CLIN CARE COORD COMPETENT-NE,MM Nsg Clin Support Wound,89148.80,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Med Proc Unit - Tech,76648.00,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM Ambulatory Care Services,122324.80,12-Month,1,0
Ann Arbor,IT PROJECT SENIOR MANAGER,LSA Dean: TS Op Effectiveness,110200.00,12-Month,1,110200.00
Ann Arbor,DESKTOP SUPPORT SPECIALIST SR,"LSA Dean: TS Res,Comp&InfrSvcs",86940.04,12-Month,1,86940.04
Ann Arbor,REGISTERED DIETITIAN NUTRITION,MM CW Nutrition Services,77245.71,12-Month,1,0
Ann Arbor,PSYCHOMETRIST,MM N'Psych (Clinical Pgm),58520.10,12-Month,0.7,0
Ann Arbor,PROGRAM MANAGER,Ctr for Educational Outreach,61770.00,12-Month,1,37062.00
Ann Arbor,ASSOC PROFESSOR,Architecture,98928.56,9-Month,1,74196.42
Ann Arbor,PROJECT SENIOR MANAGER,MM Chief of Clinical Affairs,107014.78,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,MM Pediatrics-Genetics,194993.00,12-Month,1,1949.93
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,MM Pathology Department,62700.00,12-Month,1,0
Ann Arbor,ASST PROFESSOR,COE EECS - ECE Division,122500.00,9-Month,1,122500.00
Ann Arbor,HOUSE OFFICER IV,MM H.O. Orthopaedics Core,74205.00,12-Month,1,0
Ann Arbor,CUSTODIAN II,Building Services,40164.80,12-Month,1,0
Ann Arbor,HOUSE OFFICER VII,MM H.O. Internal Med Cardiol,85901.00,12-Month,1,0
Ann Arbor,ASST RES SCIENTIST,Mechanical Engineering,77126.00,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,CLINICAL ASSOC PROF,MM Int Med-Hematology/Oncology,225000.00,12-Month,1,0
Ann Arbor,BROADCAST PRODUCER SENIOR,Michigan Radio,67564.80,12-Month,1,0
Ann Arbor,INPATIENT UNIT CLERK,MM UH CVC Clerical Svcs,35796.80,12-Month,0.6,0
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,ADJUNCT CLIN ASST PROFESSOR,DENT Orthodontics,58577.60,12-Month,0.15,8786.64
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM HomeMed Pharmacy Infusion,37857.05,12-Month,1,0
Ann Arbor,CLINICAL PHARMACIST SPECIALIST,MM Ambulatory Pharmacy,147039.35,12-Month,1,0
Ann Arbor,CUSTODIAN II,Student Life Facilities Centra,40164.80,12-Month,1,0
Ann Arbor,CLINICAL INSTRUCTOR,MM PM&R,77915.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER I,MM H.O. Surgery Core,64101.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Internal Med Gastro,74205.00,12-Month,1,0
Ann Arbor,CUSTODIAN II,Student Life Facilities North,40164.80,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,LSA Psychology,100733.00,9-Month,1,42307.86
Ann Arbor,HOUSE OFFICER II,MM H.O. Ophthalmology Core,67306.00,12-Month,1,0
Ann Arbor,HR ASSISTANT SENIOR,SL Office of Human Resources,49000.12,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM Pathology Department,61103.99,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Pediatrics Primary Care,169626.00,12-Month,0.83,8481.19
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,Epidemiology Department,43000.00,12-Month,1,0
Ann Arbor,PROJECT MANAGEMENT DIRECTOR,MM North Campus Resrch Complex,158857.77,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Chemical Engineering Dept,55000.00,12-Month,1,0
Ann Arbor,PROFESSOR,Ross School of Business,270600.00,9-Month,1,154702.02
Ann Arbor,CLINICAL PROFESSOR,MM Orthopaedic Surgery,210000.00,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,LSA Asian Languages & Cultures,110088.00,9-Month,1,110088.00
Ann Arbor,SR RESEARCH FELLOW,Nuclear Eng & Radiological Sci,75000.00,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,LSA Physics,55620.00,12-Month,1,0
Ann Arbor,EXEC SECRETARY TO TOP EXEC,MM Financial Srvcs,86175.74,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,ADMIN SPECIALIST ASSOC HEALTH,MM MICHR - Operations,63744.90,12-Month,1,63745.00
Ann Arbor,ADMIN SPECIALIST INTER HEALTH,MM Occupational Hlth Services,64555.92,12-Month,1,0
Ann Arbor,RETAIL STORE SENIOR MANAGER,MI Dining Retail-Fireside Cafe,54000.00,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Orthopaedic Surgery,200000.00,12-Month,1,0
Ann Arbor,PROFESSOR,LSA Physics,142310.00,9-Month,1,142310.00
Ann Arbor,PROGRAM MANAGER,Procurement Services,110033.59,12-Month,1,0
Ann Arbor,ACCTS PAYABLE CLERK SENIOR,Shared Services Center - FIN,50000.08,12-Month,1,50000.00
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Nsg Clin Support ECMO,89918.40,12-Month,0.9,0
Ann Arbor,RESPIRATORY THER CLIN SPEC,MM Int Med Pod C - Tech,84140.87,12-Month,1,0
Ann Arbor,PROGRAM MANAGER,CoE Culture Community & Equity,75555.00,12-Month,1,75555.00
Ann Arbor,REGISTERED NURSE - LEVEL C,MM East AnnArborHealth Center,116459.20,12-Month,1,0
Ann Arbor,CUSTOMER HELP DESK TECH SENIOR,Merit Network,65280.00,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM Briarwood Fam Med - Prof,45752.92,12-Month,1,0
Ann Arbor,PROFESSOR,MM Family Medicine,181510.00,12-Month,1,1815.10
Ann Arbor,PATIENT CARE TECH ASSISTANT,MM Centralized Scope Process.,32778.98,12-Month,1,0
Ann Arbor,MATERIAL EXPEDITER-TRADES,Logistics,53934.40,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,MM Int Med-Hematology/Oncology,60000.00,12-Month,1,0
Ann Arbor,PROFESSOR,MM Cardiac Surgery,220000.00,12-Month,1,0
Ann Arbor,CHILD CARE CENTER TEACHER,UM Children's Centers,42796.00,12-Month,1,0
Ann Arbor,ADMINISTRATIVE SPECIALIST,LSA Women's and Gender Studies,60503.00,12-Month,1,60503.00
Ann Arbor,ACCOUNTANT INTERMEDIATE,FinOps AccOp Endowment,59117.41,12-Month,1,0
Ann Arbor,HOUSE OFFICER II,MM H.O. Internal Medicine,67306.00,12-Month,1,0
Ann Arbor,CLINICAL PHARMACIST SPECIALIST,MM UH Pharmacy Services,149247.58,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,MM Pediatrics-Cardiology,274392.00,12-Month,0.15,411.59
Ann Arbor,CHIEF MED INFO OFCR-HLTH SYS,MM CE Pres MS Benefits Appt,274392.00,12-Month,0.85,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 8W,118788.80,12-Month,0.6,0
Ann Arbor,DISABILITY SERVICES COORD,SL Office of Human Resources,74468.16,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,EECS - CSE Division,75000.00,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,MM Ophthal. & Visual Science,66480.18,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Family Medicine,47129.63,12-Month,1,0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,MM Pharmacology Department,38034.74,12-Month,1,0
Ann Arbor,PROGRAM MANAGER,Ctr for Res on Learn & Teach,91130.00,12-Month,1,91130.00
Ann Arbor,CLINICAL ASST PROF,"MM Metabolism, Endo & Diabetes",194840.00,12-Month,0.5,0
Ann Arbor,LEO LECTURER I,LSA Quant Methods & SocSci Pgm,85000.00,8-Month,1,82315.76
Ann Arbor,BUSINESS SYSTEMS ANALYST INTER,ICPSR - Computing and Network,84443.00,12-Month,1,0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM East AnnArborHealth Center,53553.43,12-Month,1,0
Ann Arbor,PROFESSOR,LSA Molec./Cell./Develop. Bio,131420.00,9-Month,1,124113.05
Ann Arbor,HOUSE OFFICER V,MM H.O. Internal Med Endo Fell,77915.00,12-Month,1,0
Ann Arbor,EXECUTIVE ASSISTANT SR HLTH,MM Strategic Plan & Bus Devel,82865.43,12-Month,1,0
Ann Arbor,ADJUNCT CLIN ASST PROFESSOR,"DENTCariology,Restor Sci &Endo",60000.00,12-Month,0.3,18000.00
Ann Arbor,MRI TECHNOLOGIST,MM Radiology UH,92369.58,12-Month,0.6,0
Ann Arbor,RESEARCH TECHNICIAN LEAD,ICPSR - Project Management and,47499.92,12-Month,1,0
Ann Arbor,EXEC SECRETARY TO SR TOP EXEC,Chief Investment Officer (CIO),87830.00,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL D,MM UH CVC 7W,112195.20,12-Month,0.75,0
Ann Arbor,PROFESSOR,LSA Physics,140843.00,9-Month,1,140843.00
Ann Arbor,PURCHASING CLERK INTERMEDIATE,MM Internal Medicine Departmnt,47014.70,12-Month,1,0
Ann Arbor,CLINICAL INSTRUCTOR,MM Pediatrics Primary Care,158319.00,12-Month,0.77,0
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,MM HITS CRC DMS/HIM,86735.00,12-Month,1,0
Ann Arbor,ULTRASOUND PRACTITIONER,MM Radiology UH,106025.66,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Radlgy IR UH Nrsng,116459.20,12-Month,1,0
Ann Arbor,LEO LECTURER III,LSA Molec./Cell./Develop. Bio,67239.60,9-Month,1,67239.60
Ann Arbor,ASSOC PROFESSOR,Mechanical Engineering,126957.00,9-Month,1,107913.45
Ann Arbor,ASST RES SCIENTIST,Climate and Space Sciences Eng,82800.00,12-Month,0.85,0
Ann Arbor,LEO ADJUNCT LECTURER,Climate and Space Sciences Eng,53400.00,8-Month,0.15,7757.04
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Urology Clinic - Tech,41701.92,12-Month,1,0
Ann Arbor,PROFESSOR,LSA Physics,116963.00,9-Month,1,116963.00
Ann Arbor,HOUSE OFFICER VI,MM H.O. Peds - Neonatal,81811.00,12-Month,1,0
Ann Arbor,FOOD SVC WORKER II,MM Patient Food Service,38875.20,12-Month,1,0
Ann Arbor,LEO LECTURER III,LSA DAAS,60000.00,9-Month,1,60000.00
Ann Arbor,PROFESSOR,Psychiatry Department,331328.00,12-Month,0.05,16566.40
Ann Arbor,RESEARCH PROFESSOR,MM Michigan Neuroscience Inst,333595.00,12-Month,0.95,158546.36
Ann Arbor,CLINICAL PROFESSOR,MM Allergy Division,225000.00,12-Month,1,0
Ann Arbor,RESEARCH LAB TECH INTERMEDIATE,MM GSA - Administrtn (GSA/ADM),33231.08,12-Month,1,0
Ann Arbor,INFO RESOURCES ASSISTANT SR,Library Collect - Tech Service,47310.38,12-Month,1,47310.38
Ann Arbor,INPATIENT UNIT CLERK,MM UH CVC Clerical Svcs,37409.29,12-Month,0.6,0
Ann Arbor,FOOD SVC WORKER I,MI Dining - Administration,37627.20,12-Month,1,0
Ann Arbor,TELECOM INSTALL PROJ INTER MGR,ITS Infra Net Dir of Bus,84000.00,12-Month,1,0
Ann Arbor,ASST RES SCIENTIST,ICPSR - Project Management and,146003.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER V,MM H.O. Orthopaedics Core,77915.00,12-Month,1,0
Ann Arbor,CHILD CARE CENTER TEACHER,UM Children's Centers,42964.00,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,MM Int Med-Hematology/Oncology,54840.00,12-Month,1,0
Ann Arbor,ADMISSIONS OFFICER SENIOR,OUA Recruitment Administration,49680.02,12-Month,1,49680.00
Ann Arbor,HOUSE OFFICER IV,MM H.O. Internal Med Rheumat,74205.00,12-Month,1,0
Ann Arbor,MEDICAL TECHNOLOGIST,MM Chemical Pathology,75500.10,12-Month,0.8,0
Ann Arbor,ADJUNCT CLIN ASST PROFESSOR,DENT Ortho/Peds Dentistry,58255.00,12-Month,0.1,5825.50
Ann Arbor,ASST PROFESSOR,Industrial & Operations Engin,117647.00,9-Month,1,111764.65
Ann Arbor,REGISTERED DIETITIAN NUTRITION,MM CW Nutrition Services,51883.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Neurology Sleep Fllws,74205.00,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Climate and Space Sciences Eng,62000.00,12-Month,1,0
Ann Arbor,ADJUNCT CLIN ASST PROFESSOR,"DENTCariology,Restor Sci &Endo",57149.00,12-Month,0.2,11429.80
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM CW 12E,35437.48,12-Month,0.6,0
Ann Arbor,REGISTERED DIETITIAN NUTRITION,MM UMMG Registered Dietitians,57835.33,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,MM Int Med-Cardiology,54840.00,12-Month,1,0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,Life Sciences Institute-Admin,36749.90,12-Month,1,0
Ann Arbor,RADIATION THERAPY TECH ARRT,MM Radiation Oncology,95565.31,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,MM Department of Radiology,200000.00,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Neurosurgery,275000.00,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Int Med-Hospital Medicine,200000.00,12-Month,1,0
Ann Arbor,DENTAL HYGIENIST,"DENTCariology,Restor Sci &Endo",61200.00,12-Month,0.6,12239.88
